Column1;Column2
"@flortundis Lo peor es cuando quieren vender esos mismos discursos como ""empoderamiento"", usando ese término como sinónimo de ""tengo la libertad para decir lo que se me canta"". Eso no es empoderamiento, amiga. Urge dar ahí la batalla discursiva.";NEUTRAL
@Denna12_0 Empoderamiento transversal con perspectiva de tri-género.;NEUTRAL
@agwecarri Feliz Cumple Kumpa..!!! Genia de la lucha y el empoderamiento ????;POSITIVO
Lograr un empoderamiento de cada sujeto en relación a aquello que está conociendo, es clave. #mcdi #molascastells;POSITIVO
@taniatrigoso @SusanStennett19 ¿estamos en equidad de derechos con los hombres? exigir lo que nos corresponde no es victimización sino empoderamiento. la sociedad sigue siendo machista y patriarcal. las mujeres seguimos siendo inferiorizadas, vos mismo das el ejemplo al querer explicarme cosas que no te pedí;POSITIVO
"#TERTULIA???

Cristina Cubedo en @eltemplodelgol: ""El empoderamiento en el fútbol femenino es algo que lleva tiempo, este es el camino a seguir pero no nos podemos conformar con lo que hemos conseguido"" (@cristina_cubedo).

#AmuntDesdeCasa";POSITIVO
Muchas de sus canciones hablan sobre el empoderamiento femenino;POSITIVO
"Es que mira, esta tia no ha hecho un curso de interpretación en su vida pero es que es la que MEJOR TRANSMITE

Up (dulzura)
Señorita (calenton)
Sandunguera (empoderamiento)
Tusa (divaza)
Man Down (zorra)
Nunca Estoy (ruptura interior)";NEGATIVO
@Robiamny @JuventudRD Debemos tomar empoderamiento frente a esta amenaza que quiere tomar el poder y arrebatar oportunidades de becas y programas para la juventud.... #noalretroceso;POSITIVO
"@DerechoUBA Qué macana que palmó Barreda, sino le armaban la charla ""Igualdad de género y empoderamiento de la mujer""";NEUTRAL
@JulySeEspaillat Igualdad de género. Empoderamiento femenino. ¿Qué más?;POSITIVO
@M_Presidencia Muy al contrario. La estabilidad proporcional de la ecosostenibilidad no es aliciente para la deconstrucción argumental, dándose no obstante siempre y cuando desde una perspectiva de género no sea de un modo restrictivo a su pesar, si no un empoderamiento igualitario actual.;NEUTRAL
El empoderamiento en el amor propio es todo lo que uno necesita para ser feliz. ??;POSITIVO
"@pahmollet Un placer compartir mi tiempo con grandes tan comprometidos con los que hay en @pahmollet
Que gracias a todo el empoderamiento que brinda este grupo cada día sale un poco más el sol para aquellos que la banca los obligó a estar en las tinieblas.
Un millón de gracias por exitir";POSITIVO
"Si el ""status"" se lo da su marido a costa del trabajo y esfuerzo de él, lo q presumen es un falso empoderamiento esperancitazzz... ?? Yo porq ardida veá ??";NEGATIVO
Maduremos, dejemos actitudes de colegio ya atrás que pinche hueva con esas morras JAJAJAJA me da tanto asco que después las veo publicando sólo mierdas de self love, amistad, empoderamiento y good vibes, pero al parecer sólo aplica si les caes bien o sos de su círculo, sino no.;NEGATIVO
@pampaIIIpelis El verdadero empoderamiento;POSITIVO
@luramirez___ Empoderamiento ????;POSITIVO
MI PAPÁ (senior machista) me recomendó Anne with an e que transmite un monton de mensajes hermosos sobre la mujer y el empoderamiento, shocked;POSITIVO
@Guz_animador @mezcalrosa @mtygob @cmlgbttti @RedDiversidad @gobmx @cidisex @almohadazo @CNNEE @ImagenTVMex @Promomedios @FormulaJalisco El conocimiento del proceso reproductivo... no incrementa los embarazos.... más bien si las mujeres y hombres saben cómo cuidarse y no lo hacen, a una edad temprana, tal vez tiene que ver más con la falta de empoderamiento de la mujer resultado de educación en casa;POSITIVO
"@die_esp1 Lamentablemente el ""feminismo"" del 2020 nos hace creer que no necesitamos de los hombres, el ""empoderamiento femenino"" se ha convertido en soberbia. Queremos que nos traten como princesas pero nos comportamos como un amigo más, así no se puede.";NEUTRAL
@AilinSofii Empoderamiento en mi opinión es cuando una persona logra lo que se propone, con dedicación, esfuerzo, puede recibir apoyo voluntario de otra persona. Vivir y dejar vivir, algo que a los zurdos no les cabe en la cabeza. Por más mujeres como ella. Saludos.;POSITIVO
Y no hablo de que este mal que suban fotos en cueros, eso está perrísimo y si mi cuarto estuviera más chido, yo también lo haría, pero no entiendo por qué consideran que una actriz en cueros es híper sexualizar y su foto en cueros es empoderamiento. Si estoy mal solo explíquenme;NEUTRAL
#LaunchAmerica Elon Musk la tiene clara desde que se aventuró con PayPal, Tesla y ahora Space X #NASATV @elonmusk @SpaceX @NASA @NASA_es @GwynneShotwell empoderamiento femenino por la carrera espacial.;POSITIVO
"2017 Orgánico 
2018 Empoderamiento 
2019 Empatía 
2020 Reinvención 
??????????";POSITIVO
@huecosil Pues todo es trabajar la mente para ti misma q todo depende de los ojos con los q te veas!! Pero si te provoca tanta inseguridad hay muchas skincare q seguro q con el tiempo t ves mejor. Igualmente aunq no tnga mucho q ver al ver empoderamiento he dicho: tiene q ver un docu;POSITIVO
@heyjude3j Lo sé tía. Es que me cago en todo ojalá no no me diera tanta inseguridad este tema. Cada vez menos, también te digo, pero creo que porque me ha mejorado la piel, no la autoestima ni el empoderamiento ??????;POSITIVO
Empoderamiento espiritual: dialogando con Dios en medio de la crisis, en el NOMBRE del SEÑOR. ¡JESUS - CRISTO es el SEÑOR!;POSITIVO
@patriciass17 @kalen_lwpis #MujerEmpoderada.                                                           Tu empoderamiento empieza cuando comprendes que eres VALIOSA, cuanto mayor sea tu ?? mas brillante será tu ??;POSITIVO
@emejotii A mi el culo siempre y cuando tenga mi consentimiento me lo puede tocar cualquiera, se supone entre algunas feministas de Twitter, si el roce es entre mujeres es “empoderamiento femenino” pero si es entre una chica o chico aunque sea totalmente consensuado es “machismo” ????????;NEGATIVO
"Empoderar a las mujeres es dotarlas de las herramientas para fortalecer su desarrollo personal, profesional y económico. Además, previene la violencia y la discriminación. 

En #Naucalpan el #Empoderamiento de las mujeres es fundamental para consolidar la #SeguridadDeGénero";POSITIVO
@CARLOSD26423686 @LxtinoGang @SoyKeniaOs La música de Juan de Dios no tiene ni letra, además el exceso de autotune del Divo de Maza solo provoca dolor en los oidos. Por otro lado Kenia expresa cosas bonitas y de empoderamiento, pero bueno ¿qué vas a saber de música si eres jukito?;NEUTRAL
@juliherzz @robertobrenes No, no la sigo en Instagram. Me extraña que hablando usted tanto del empoderamiento de las mujeres no se refiera a este hecho tan importante aquí donde la seguimos muchísimas personas también.;NEUTRAL
La histeria no es empoderamiento.;NEUTRAL
"@tzinr Empoderamiento feminista que le llaman. 
Nunca lo entendí";NEUTRAL
@gatasinbotas26 q rico hermosa jaajajajajaja ellas lo llenan a uno como de un empoderamiento todo bacano;NEUTRAL
"@VoyMuchoAlCine Jajaja y si...horrenda y obvia y ese juego del ""empoderamiento"" rebuscado y de fácil carcajada...y yo me eché La rebelión de los godinez... un asco... tuve que adelantar casi todo...no soportaba los diálogos y mala actuación";NEGATIVO
@pampaIIIpelis ESTO ES EMPODERAMIENTO, LA CONCHA DE LA LORA AAAAAAA?;POSITIVO
@delfbanegas falso empoderamiento repentino que no tiene nada que ver con la storyline, probablemente (?;NEUTRAL
"@monkeylibrium es que el empoderamiento pasa por recuperar lo que lA sOcIeDaD te robó o arruinó toda tu vida, si te empoderás en secreto sola en tu casa también te empoderás &lt;3";POSITIVO
"@LassoGuillermo Bien dicen que todos los políticos de este país son de la misma calaña. La derechita cobarde que se rinde a las modas de izquierdas para ""quedar bien"". Quédate con tu justicia social, equidad y empoderamiento que jamás vas a gobernar. No queremos esas estupideces aquí.";NEUTRAL
@monkeylibrium comparto todo lo que decis pero para mi todo eso es sinonimo de empoderamiento y por eso esta tan bien jajaj;NEUTRAL
"@hbbmjjks Es un hecho que puedes y quieres, pero por qué ?? Lo pregunto en buena onda.
Te hace más cool ??
Asi se mide el empoderamiento entre las féminas ??";NEUTRAL
@ncastr09 @manrevca @Thanatos_g90 @dalacuna @MichaelBedoyaXD @YoAmoNosotras @sicsuper Si, por eso desde hace años se hace este tipo de marchas desde que empezó el feminismo, con esto nos damos cuenta quienes son los que tienen el machismo tan arraigado que les cuesta ver lo que tienen alrededor.;POSITIVO
@marcelisaac05 Mae eso es un pensamiento absurdo del machismo heteroenfocado. Literalmente si una mujer se acuesta con alguien en la primer cita es una fácil, si un hombre lo hace es un campeón ?????????;NEGATIVO
"@SoyUnCocodriloS Se queja de flexibilizar la cuarentena y se queja del estado de la economía. Plop!
Nada nuevo. 
Se quejan de machismo y apoyan a un pedófilo, misógino, megalómano, refugiado ahora en Argentina.";POSITIVO
Veis como contestáis vosotros. Por eso lo digo, igualdad, ni feminismo ni machismo, ya esta bien.;NEUTRAL
En México se respira el racismo, clasismo, machismo, homofobia, transfobia y xenofobia. En sí, huele a ignorancia.;NEGATIVO
Mía Khalifa no se merece el odio que recibe, el constante machismo y que se la pasen juzgando su cuerpo. Es una mujer que entró a la industria del porno a base de socialización femenina y ha hablado de la explotación que recibió de los directivos y sus malas experiencias en el;NEUTRAL
@Marian16182 @dmtzdmr Esto se tiene que acabar, por parte de Demo, debería decir, hasta aquí, en mi opinión, esto la perjudica a todos los niveles, y más con el machismo de Turkia, quien va a creer esta noticia, nadie, ella no necesita, ni busca;NEUTRAL
@EsDePagafantas Estoy de acuerdo ?? que se le sirva primero al papá ya que el siempre ha trabajado día y noche por mi familia ?? de mis dos hermanos y 1 hermana y mi madre, creo que es una manera de dar respeto no creo que eso sea machismo;POSITIVO
"@UGR_Igualdad @marsanch71 @CanalUGR Muy necesario hablar sobre conciliación para evitar que las trampas del machismo vuelvan a atrapar a las mujeres en los ""tele-cuidados presenciales""...";POSITIVO
por qué Montegei está cada vez dando más pasos hacia atrás respecto al tema de la diversidad y el machismo, ajjjsjsj q está pasando con NL?;NEUTRAL
Siento que el racismo en USA, is like machismo en México.;NEUTRAL
@RAULnadhig @laspetrankas @Vitamin_013 @ChupitoGris @JoaquimBoschGra Eso te lo acepto.. Es tu opinión.... Y puede ser verdad este hilo va de que solo se criminaliza y sobre todo en la opinión pública el 8M eso es machismo... Eso viene a decir que el machismo y fascismo existe..;NEUTRAL
@delarosvero Sin duda alguna hay muchas mujeres, no todas!!! Son realmente pocas las  que merecen todo absolutamente todo por la entrega incondicional sin embargo el machismo es algo que no termina y parece que nunca terminara definitivamente ya habrá quien las valore tal como debe de ser;NEUTRAL
"Miren este razonamiento conmigo ????

Ni machismo ni feminismo = machista

Yo no veo colores, somos todos iguales = racista";POSITIVO
machismo :/;NEGATIVO
"tolerar el machismo es machismo
tolerar la homofobia es homofobia
tolerar el racismo es racismo";NEUTRAL
@santi_martinez @Juliaenlaonda Contraponer el machismo al feminismo es una gañanada.;NEGATIVO
@aprilita0418 @WongKarWii @Castillo_DFC @del_machismo Dejalo solo habla de que hay vida, pero todo tiene vida hasta las célula más pequeña y con eso se agarra el experto en aborto y vida al parecer ??;NEUTRAL
"@CensoredJules @tamapewin Ni hacer, ni no hacer Nada para impedirlo.

Ni  a favor, ni en contra.

Ni racista, ni no-racista.

Ni a favor de la violencia de género, ni en contra.

Ni machismo, ni feminismo.

Y así todo...";NEUTRAL
@WongKarWii @Castillo_DFC @del_machismo Por lo tanto no hay un asesinato cuando se lleva un aborto ya sea espontáneo(natural) o provocado.;NEUTRAL
"@Carmen06755533 @Miss_Bennet7 Por eso digo,en un mundo paralelo,dónde no existía el machismo.
Ahora,que quieran negar eso,no depende de los hechos de la historia  sino de su perspectiva personal y subjetiva.";POSITIVO
@WongKarWii @Castillo_DFC @del_machismo JAJAJAJA te lo digo porque estudio embriologia es donde se estudia la gestancion de los humanos por si no lo sabias, y no señor primero tiene que ser un embrión, después un feto, aquí nadie está diciendo que no haya vida hasta las células tienen vida pero NO SE CONSIDERAN UN S/V;NEUTRAL
@boulman9 @MarijoGD1 @RussiaIx @guillermo_663 @jess_pozo @JoaquimBoschGra @6b47e7642cda4fb Exacto, verlo. Y no ha visto que los celos no son exclusivos del machismo y que los crímenes pasionales ocurren ya sea de hombre a mujer, de mujer a hombre o en parejas homosexuales.;NEUTRAL
"@dariomendoza @astarothe6889 Si no se ha dado cuenta también está colocando etiquetas.

Es algo incongruente que me tilde de patriarcal y machista cuando estoy expresando una opinión en contra del machismo.";POSITIVO
"@dorantesmito @astarothe6889 jajaj la ""opción del provida que no desea un embarazo""... Entonces no es provida... es proabortero, promuve la muerte y refuerza el machismo. Osea que el aborto beneficia al novio machista , de acuerdo con tu explicación. Mira un macho justificando el aborto";NEGATIVO
Critican todo el tiempo a TODOS los hombres cuando no son TODOS, pero claro ellas son perfectas y si las criticas ya es machismo. ??;POSITIVO
@SinSombraH @peru21noticias Es parte del machismo. El acoso es igual tanto en mujeres y en hombres. Y todo debe ser tratado por igual.;POSITIVO
mescos cu ora homber bisa “tur muhe ta puta, infiel etc” do i feel ofended? nooo, paso misa cu mino ta, dus si abo como homber ta feel ofenden ta paso bosaaaa cu porta bo ta machista of tin un tiki machismo den bo;NEGATIVO
No creía que aun existiera el machismo hasta que me toco la vida.;POSITIVO
"Tanto les cuesta aceptar que conforme pasa el tiempo, todo cambia, porque la sociedad está hecha para moldearse.
Ahora, si te gusta estar estancado donde el machismo y el patriarcado reinaba, y las libertades de expresiones estaban prácticamente negadas, weá tuya.";NEGATIVO
@btoxic79 Totalmente de acuerdo. Se ello se derivan diferentes problemas como dices el machismo es uno de ellos.;POSITIVO
@EscovarG @LuisCompletamen @IndonesiaVox @Lucia_1102 @alixx06 @N_Trastamara @Elisabe27299408 @Lourdes21970993 @CapitnMalaspin1 @MontserratVer14 @Mei_Ubermensch @Targaryen_7 @paruinalamia @M_lagomazzini @amayagarciatres @pompeya461 @LaDiestra1 @smeeplo @RMCI67 @missovarios33 @Miss_Bennet7 @BeaNadamas @LaGuerreradeVox He dicho que desde el machismo se siente nostalgia por el franquismo, si no eres de ninguna de esas cosas pues no te des por aludido y si lo eres defiende tu postura con dos cojones como Abascal, que es con quien me toco pensando,  Abascal solo para guarradas, para lo serio Pablo;NEGATIVO
